"No.","Time","Source","Destination","Protocol","Length","Info"
"246","5.596827","74.125.200.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"247","5.596967","66.96.224.77","192.168.100.5","QUIC","69","Protected Payload (KP0)"
"248","5.597035","192.168.100.5","74.125.200.119","QUIC","75","Protected Payload (KP0), DCID=580a9369cf624750"
"249","5.597324","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"250","5.599261","74.125.200.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"251","5.599261","74.125.200.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"252","5.599552","192.168.100.5","74.125.200.119","QUIC","75","Protected Payload (KP0), DCID=580a9369cf624750"
"253","5.600371","74.125.200.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"254","5.600582","192.168.100.5","74.125.200.119","QUIC","75","Protected Payload (KP0), DCID=580a9369cf624750"
"255","5.600583","74.125.200.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"256","5.603361","74.125.200.119","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"257","5.603361","74.125.200.119","192.168.100.5","QUIC","966","Protected Payload (KP0)"
"258","5.603703","192.168.100.5","74.125.200.119","QUIC","75","Protected Payload (KP0), DCID=580a9369cf624750"
"259","5.607274","142.251.10.136","192.168.100.5","QUIC","69","Protected Payload (KP0)"
"260","5.629178","192.168.100.5","74.125.200.119","QUIC","75","Protected Payload (KP0), DCID=580a9369cf624750"
"261","5.631672","66.96.224.77","192.168.100.5","QUIC","562","Protected Payload (KP0)"
"262","5.631672","66.96.224.77","192.168.100.5","QUIC","1288","Protected Payload (KP0)"
"263","5.631672","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"264","5.631672","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"265","5.631672","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"266","5.631672","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"267","5.631672","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"268","5.631672","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"269","5.631672","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"270","5.631672","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"271","5.631672","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"272","5.632103","192.168.100.5","66.96.224.77","QUIC","77","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"273","5.632216","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"274","5.632216","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"275","5.632216","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"276","5.632216","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"277","5.632360","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"278","5.632487","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"279","5.632606","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"280","5.632729","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"281","5.632860","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"282","5.632981","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"283","5.633107","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"284","5.633380","192.168.100.5","142.251.10.136","QUIC","75","Protected Payload (KP0), DCID=5d2b3ac79c2b25e7"
"285","5.633795","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"286","5.633795","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"287","5.633795","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"288","5.633795","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"289","5.633795","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"290","5.633795","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"291","5.633795","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"292","5.633795","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"293","5.633795","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"294","5.633795","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"295","5.633795","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"296","5.633795","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"297","5.633795","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"298","5.633795","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"299","5.633795","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"300","5.633795","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"301","5.634350","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"302","5.634459","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"303","5.634542","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"304","5.634622","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"305","5.634702","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"306","5.634783","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"307","5.634822","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"308","5.634822","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"309","5.634822","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"310","5.634822","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"311","5.634822","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"312","5.634822","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"313","5.634822","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"314","5.634822","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"315","5.634822","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"316","5.634822","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"317","5.634864","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"318","5.634951","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"319","5.635037","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"320","5.635065","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"321","5.635065","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"322","5.635121","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"323","5.635385","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"324","5.635616","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"325","5.635749","192.168.100.5","66.96.224.77","QUIC","78","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"326","5.635895","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"327","5.640457","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"328","5.640457","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"329","5.640457","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"330","5.640457","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"331","5.640457","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"332","5.640457","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"333","5.640457","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"334","5.640457","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"335","5.640457","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"336","5.640457","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"337","5.640755","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"338","5.640755","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"339","5.640755","66.96.224.77","192.168.100.5","QUIC","186","Protected Payload (KP0)"
"340","5.640755","66.96.224.77","192.168.100.5","QUIC","69","Protected Payload (KP0)"
"341","5.640780","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"342","5.640902","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"343","5.641014","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"344","5.641118","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"345","5.641198","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"346","5.641279","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"347","5.641355","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"348","5.643967","142.251.10.136","192.168.100.5","QUIC","205","Protected Payload (KP0)"
"349","5.643967","142.251.10.136","192.168.100.5","QUIC","67","Protected Payload (KP0)"
"350","5.644261","192.168.100.5","142.251.10.136","QUIC","77","Protected Payload (KP0), DCID=5d2b3ac79c2b25e7"
"351","5.644715","74.125.200.119","192.168.100.5","QUIC","67","Protected Payload (KP0)"
"352","5.647291","66.96.224.77","192.168.100.5","QUIC","151","Protected Payload (KP0)"
"353","5.647291","66.96.224.77","192.168.100.5","QUIC","1288","Protected Payload (KP0)"
"354","5.647291","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"355","5.647291","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"356","5.647291","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"357","5.647291","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"358","5.647291","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"359","5.647291","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"360","5.647291","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"361","5.647611","192.168.100.5","66.96.224.77","QUIC","78","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"362","5.647747","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"363","5.647828","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"364","5.647905","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"365","5.647986","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"366","5.648139","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"367","5.648139","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"368","5.648139","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"369","5.648139","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"370","5.648139","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"371","5.648139","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"372","5.648139","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"373","5.648139","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"374","5.648485","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"375","5.648575","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"376","5.648657","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"377","5.648738","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"378","5.648963","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"379","5.648963","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"380","5.648963","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"381","5.648963","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"382","5.648963","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"383","5.648963","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"384","5.648963","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"385","5.648963","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"386","5.649147","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"387","5.649260","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"388","5.649345","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"389","5.649476","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"390","5.649823","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"391","5.649823","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"392","5.649823","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"393","5.649823","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"394","5.649823","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"395","5.649823","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"396","5.649823","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"397","5.649823","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"398","5.650021","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"399","5.650112","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"400","5.650192","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"401","5.650666","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"402","5.650666","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"403","5.650666","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"404","5.650666","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"405","5.650666","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"406","5.650666","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"407","5.650666","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"408","5.650666","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"409","5.650934","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"410","5.651201","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"411","5.651201","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"412","5.651201","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"413","5.651201","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"414","5.651501","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"415","5.651501","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"416","5.651501","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"417","5.651501","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"418","5.652387","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"419","5.652387","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"420","5.652387","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"421","5.652387","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"422","5.652387","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"423","5.652387","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"424","5.652387","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"425","5.652387","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"426","5.652582","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"427","5.653235","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"428","5.653235","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"429","5.653235","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"430","5.653235","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"431","5.653235","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"432","5.653235","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"433","5.653235","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"434","5.653235","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"435","5.653448","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"436","5.654181","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"437","5.654181","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"438","5.654181","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"439","5.654181","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"440","5.654181","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"441","5.654181","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"442","5.654181","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"443","5.654181","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"444","5.654181","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"445","5.654423","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"446","5.654483","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"447","5.654483","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"448","5.655930","192.168.100.5","66.96.224.77","QUIC","81","Protected Payload (KP0), DCID=7da34b5603e1ace0"
